LAnkle;LBigToe;LEar;LElbow;LEye;LHeel;LHip;LKnee;LShoulder;LSmallToe;LWrist;MidHip;Neck;Nose;RAnkle;RBigToe;REar;RElbow;REye;RHeel;RHip;RKnee;RShoulder;RSmallToe;RWrist;time
(0.0, 0);(0.0, 0);(0.0, 0);(188.553, 98.50200000000001);(0.0, 0);(0.0, 0);(179.53, 70.49100000000001);(205.5, 33.47399999999999);(185.477, 135.489);(0.0, 0);(194.479, 67.50200000000001);(164.525, 67.48500000000001);(162.502, 130.554);(180.466, 167.493);(0.0, 0);(0.0, 0);(159.505, 161.52800000000002);(139.529, 82.505);(172.526, 169.503);(0.0, 0);(150.502, 65.50899999999999);(185.483, 23.48599999999999);(139.458, 129.529);(0.0, 0);(163.524, 57.494);16.68
(0.0, 0);(0.0, 0);(291.526, 164.523);(317.528, 90.507);(273.514, 165.498);(0.0, 0);(303.5, 64.505);(264.502, 24.507000000000005);(315.53, 133.511);(0.0, 0);(299.47, 58.46199999999999);(288.51, 66.52099999999999);(291.525, 136.478);(268.502, 161.465);(0.0, 0);(0.0, 0);(0.0, 0);(251.493, 106.524);(0.0, 0);(0.0, 0);(275.461, 70.49600000000001);(237.511, 35.52799999999999);(267.528, 138.459);(0.0, 0);(243.456, 80.48599999999999);16.72
(0.0, 0);(0.0, 0);(291.505, 164.489);(317.517, 89.529);(273.513, 165.493);(0.0, 0);(303.498, 64.49600000000001);(264.501, 24.488);(316.474, 131.512);(0.0, 0);(299.48, 58.47800000000001);(289.481, 66.523);(291.521, 135.507);(268.501, 161.459);(254.483, 0.478999999999985);(0.0, 0);(0.0, 0);(251.494, 106.523);(268.519, 164.49);(0.0, 0);(275.479, 71.47800000000001);(237.501, 35.53399999999999);(267.538, 138.466);(0.0, 0);(243.452, 80.469);16.76
(0.0, 0);(0.0, 0);(291.504, 164.50400000000002);(316.546, 89.51499999999999);(274.458, 165.499);(0.0, 0);(302.508, 64.505);(264.51, 24.48400000000001);(315.517, 131.529);(0.0, 0);(299.463, 57.53999999999999);(287.503, 66.51499999999999);(291.529, 135.503);(268.512, 161.458);(0.0, 0);(0.0, 0);(0.0, 0);(251.495, 106.519);(268.518, 163.542);(0.0, 0);(274.475, 70.494);(237.499, 35.52099999999999);(267.531, 138.463);(0.0, 0);(243.458, 80.49700000000001);16.8
(0.0, 0);(0.0, 0);(291.476, 164.486);(316.545, 90.493);(273.507, 165.488);(0.0, 0);(305.493, 64.47900000000001);(264.51, 24.488);(315.511, 135.48);(0.0, 0);(299.447, 57.535);(288.518, 66.512);(291.529, 136.507);(268.51, 161.457);(0.0, 0);(0.0, 0);(0.0, 0);(251.494, 106.50800000000001);(268.513, 163.529);(0.0, 0);(274.5, 70.49700000000001);(237.518, 35.510999999999996);(267.525, 138.458);(0.0, 0);(243.459, 80.50200000000001);16.84
(0.0, 0);(0.0, 0);(291.487, 163.542);(317.514, 90.512);(273.506, 165.49599999999998);(0.0, 0);(305.512, 63.513000000000005);(264.496, 24.49799999999999);(316.494, 135.483);(0.0, 0);(299.475, 58.46700000000001);(289.511, 66.48599999999999);(292.472, 136.519);(268.506, 161.458);(0.0, 0);(0.0, 0);(0.0, 0);(251.492, 106.513);(0.0, 0);(0.0, 0);(275.462, 69.49600000000001);(237.525, 35.535);(267.529, 138.465);(0.0, 0);(243.448, 80.50800000000001);16.88
(0.0, 0);(0.0, 0);(291.483, 164.48399999999998);(316.55, 90.53200000000001);(273.5, 165.506);(0.0, 0);(302.516, 64.488);(264.508, 24.494);(315.524, 132.515);(0.0, 0);(299.48, 57.52600000000001);(287.509, 66.49700000000001);(291.539, 136.49);(268.499, 161.461);(253.501, 0.47800000000000864);(0.0, 0);(0.0, 0);(251.492, 106.512);(0.0, 0);(0.0, 0);(274.477, 69.506);(237.499, 35.53999999999999);(267.525, 138.471);(0.0, 0);(243.449, 80.50200000000001);16.92
(0.0, 0);(0.0, 0);(291.48, 163.542);(317.495, 90.52199999999999);(273.495, 165.51);(0.0, 0);(303.493, 62.50999999999999);(264.501, 24.489000000000004);(316.48, 132.493);(0.0, 0);(299.477, 57.522999999999996);(287.52, 65.53299999999999);(292.457, 136.48);(268.497, 161.462);(254.49, 0.47500000000002274);(0.0, 0);(0.0, 0);(251.498, 106.518);(0.0, 0);(256.479, 0.47199999999998);(274.491, 68.52000000000001);(237.496, 36.50200000000001);(267.523, 138.465);(0.0, 0);(243.45, 80.50399999999999);16.96
(0.0, 0);(0.0, 0);(291.479, 164.485);(317.491, 90.535);(273.488, 165.514);(0.0, 0);(303.49, 63.49799999999999);(264.504, 24.479000000000013);(316.463, 133.515);(0.0, 0);(299.459, 57.507000000000005);(287.509, 66.483);(291.542, 136.506);(268.492, 161.464);(254.512, 0.47399999999998954);(0.0, 0);(0.0, 0);(251.499, 106.513);(0.0, 0);(256.498, 0.47199999999998);(274.481, 69.50299999999999);(237.495, 36.50200000000001);(267.516, 138.467);(0.0, 0);(243.453, 80.505);17.0
(0.0, 0);(0.0, 0);(291.482, 164.49599999999998);(317.509, 90.51599999999999);(273.488, 165.514);(0.0, 0);(305.489, 61.506);(264.496, 24.506);(316.466, 134.483);(0.0, 0);(299.462, 57.52099999999999);(288.514, 65.512);(291.541, 136.507);(268.491, 161.462);(253.479, 0.4759999999999991);(0.0, 0);(0.0, 0);(251.496, 106.51499999999999);(0.0, 0);(253.524, 0.47399999999998954);(274.511, 68.493);(237.494, 35.53800000000001);(267.513, 138.464);(0.0, 0);(243.447, 80.499);17.04
(0.0, 0);(0.0, 0);(291.478, 164.49099999999999);(317.507, 90.512);(273.484, 165.515);(0.0, 0);(305.5, 61.508999999999986);(264.492, 24.48599999999999);(315.537, 133.51);(0.0, 0);(299.469, 57.524);(289.488, 65.519);(291.54, 136.501);(268.491, 161.463);(252.49, 0.47800000000000864);(0.0, 0);(0.0, 0);(251.496, 106.53);(0.0, 0);(252.534, 0.4759999999999991);(275.455, 68.507);(237.503, 35.53299999999999);(267.514, 138.463);(0.0, 0);(243.448, 80.50800000000001);17.080000000000002
(0.0, 0);(0.0, 0);(291.485, 164.487);(317.499, 90.51599999999999);(273.488, 165.517);(0.0, 0);(306.485, 61.489000000000004);(264.501, 24.48599999999999);(316.468, 133.511);(0.0, 0);(299.466, 57.52600000000001);(289.517, 65.50999999999999);(291.544, 136.505);(268.489, 161.464);(0.0, 0);(0.0, 0);(0.0, 0);(251.492, 106.53899999999999);(268.48, 163.513);(0.0, 0);(275.469, 68.499);(237.509, 35.53);(267.517, 138.465);(0.0, 0);(243.447, 80.511);17.12
(0.0, 0);(0.0, 0);(291.493, 164.483);(317.501, 90.51400000000001);(273.493, 166.48000000000002);(0.0, 0);(305.509, 61.491000000000014);(264.5, 24.48599999999999);(316.468, 133.511);(0.0, 0);(299.469, 57.52600000000001);(289.497, 65.50800000000001);(291.544, 136.504);(268.488, 161.465);(0.0, 0);(0.0, 0);(0.0, 0);(251.491, 106.53299999999999);(268.482, 163.523);(0.0, 0);(275.457, 68.49700000000001);(237.515, 35.528999999999996);(267.518, 138.463);(0.0, 0);(243.443, 80.50299999999999);17.16
(0.0, 0);(0.0, 0);(291.494, 164.503);(317.501, 90.50899999999999);(273.5, 165.519);(0.0, 0);(305.506, 61.494);(264.51, 24.49600000000001);(316.475, 133.5);(0.0, 0);(299.468, 57.52199999999999);(289.499, 65.507);(292.456, 136.501);(268.495, 161.461);(0.0, 0);(0.0, 0);(0.0, 0);(251.488, 106.52799999999999);(268.484, 163.526);(0.0, 0);(275.46, 68.493);(237.52, 35.522999999999996);(267.52, 138.463);(0.0, 0);(243.442, 80.50899999999999);17.2
(0.0, 0);(0.0, 0);(0.0, 0);(189.489, 98.488);(174.526, 170.4716);(0.0, 0);(180.468, 69.499);(205.488, 31.508999999999986);(183.508, 134.505);(0.0, 0);(194.491, 67.51599999999999);(164.528, 66.52000000000001);(161.513, 130.538);(173.532, 163.514);(0.0, 0);(0.0, 0);(154.483, 162.466);(139.486, 82.47399999999999);(166.499, 168.50900000000001);(0.0, 0);(150.489, 65.475);(185.481, 21.50399999999999);(137.499, 129.486);(0.0, 0);(164.485, 57.44900000000001);17.240000000000002
(0.0, 0);(0.0, 0);(291.513, 164.522);(317.513, 90.50399999999999);(274.459, 165.5);(0.0, 0);(305.484, 61.50200000000001);(264.508, 24.497000000000014);(316.487, 133.488);(0.0, 0);(299.475, 57.525000000000006);(288.512, 65.50999999999999);(292.463, 136.496);(268.515, 161.449);(0.0, 0);(0.0, 0);(0.0, 0);(251.49, 106.529);(268.485, 163.51999999999998);(0.0, 0);(274.507, 68.49100000000001);(237.502, 35.525000000000006);(267.525, 138.466);(0.0, 0);(243.442, 80.519);17.28
(0.0, 0);(0.0, 0);(291.508, 164.49599999999998);(317.51, 90.506);(274.465, 165.49599999999998);(0.0, 0);(305.494, 62.489000000000004);(264.497, 24.501000000000005);(316.493, 133.483);(0.0, 0);(299.482, 57.52199999999999);(288.518, 65.52199999999999);(292.468, 136.495);(268.522, 161.45);(252.527, 0.47699999999997544);(0.0, 0);(0.0, 0);(251.492, 106.53299999999999);(268.491, 163.514);(0.0, 0);(274.506, 68.505);(237.51, 35.53299999999999);(267.526, 138.465);(0.0, 0);(243.442, 81.446);17.32
(0.0, 0);(0.0, 0);(291.526, 164.501);(317.501, 90.499);(274.476, 165.486);(0.0, 0);(305.501, 61.51599999999999);(264.502, 24.50200000000001);(316.494, 133.484);(0.0, 0);(299.476, 57.52000000000001);(289.485, 65.52099999999999);(292.469, 136.496);(268.524, 161.44400000000002);(252.498, 0.47800000000000864);(0.0, 0);(0.0, 0);(251.487, 106.535);(268.483, 163.518);(0.0, 0);(274.513, 68.50399999999999);(237.503, 35.53299999999999);(267.528, 138.466);(0.0, 0);(243.441, 81.445);17.36
(0.0, 0);(0.0, 0);(291.525, 164.49599999999998);(317.499, 90.501);(274.48, 164.52800000000002);(0.0, 0);(305.498, 61.50399999999999);(264.505, 24.49600000000001);(316.494, 133.484);(0.0, 0);(299.477, 57.518);(289.479, 65.50999999999999);(292.468, 136.492);(268.529, 161.44);(252.53, 0.47699999999997544);(0.0, 0);(0.0, 0);(251.484, 106.53);(268.481, 163.511);(0.0, 0);(274.508, 68.493);(237.492, 35.537000000000006);(267.528, 138.463);(0.0, 0);(242.515, 80.513);17.400000000000002
(0.0, 0);(0.0, 0);(291.531, 164.494);(317.489, 90.49100000000001);(274.485, 164.519);(0.0, 0);(305.489, 61.507000000000005);(264.503, 24.49199999999999);(316.494, 132.524);(0.0, 0);(299.478, 57.518);(288.515, 65.511);(292.466, 136.49);(268.534, 160.515);(253.501, 0.4759999999999991);(0.0, 0);(0.0, 0);(251.477, 106.52799999999999);(268.48, 163.50799999999998);(254.496, 0.47199999999998);(274.508, 68.495);(237.497, 36.485000000000014);(267.526, 138.461);(0.0, 0);(242.513, 80.50800000000001);17.44
(0.0, 0);(0.0, 0);(291.531, 164.488);(317.495, 90.49700000000001);(274.489, 164.515);(0.0, 0);(305.485, 61.5);(264.505, 24.473000000000013);(316.493, 133.486);(0.0, 0);(299.48, 57.518);(288.501, 65.505);(292.465, 136.492);(268.539, 160.514);(252.529, 0.47699999999997544);(0.0, 0);(0.0, 0);(251.479, 106.52799999999999);(268.48, 163.493);(253.497, 0.47399999999998954);(274.491, 68.49100000000001);(237.493, 35.53999999999999);(267.526, 138.46);(0.0, 0);(242.515, 80.507);17.48
(0.0, 0);(0.0, 0);(292.471, 164.487);(317.499, 90.493);(274.52, 164.51600000000002);(0.0, 0);(305.49, 61.49199999999999);(264.492, 24.462999999999994);(316.493, 133.487);(0.0, 0);(299.478, 57.52099999999999);(288.515, 65.5);(292.466, 136.49);(268.545, 160.515);(252.525, 0.47699999999997544);(0.0, 0);(0.0, 0);(251.479, 106.53299999999999);(268.494, 163.515);(253.493, 0.47399999999998954);(274.506, 68.488);(237.499, 35.535);(267.523, 138.461);(0.0, 0);(242.519, 80.512);17.52
(0.0, 0);(0.0, 0);(292.552, 164.527);(317.513, 90.49000000000001);(275.474, 165.513);(0.0, 0);(304.503, 60.519000000000005);(264.485, 23.51599999999999);(316.488, 133.494);(0.0, 0);(299.469, 57.518);(288.496, 65.49100000000001);(292.467, 136.495);(268.559, 161.45499999999998);(253.504, 0.47500000000002274);(0.0, 0);(0.0, 0);(251.48, 106.535);(268.516, 164.502);(255.483, 0.4730000000000132);(274.493, 67.52799999999999);(237.497, 35.536);(267.524, 138.465);(0.0, 0);(243.441, 80.51400000000001);17.56
(0.0, 0);(0.0, 0);(294.519, 167.493);(317.51, 90.487);(276.466, 165.49099999999999);(0.0, 0);(305.494, 60.51599999999999);(264.503, 24.473000000000013);(316.493, 133.496);(0.0, 0);(299.458, 57.51400000000001);(288.511, 65.49100000000001);(292.474, 136.501);(270.497, 160.49099999999999);(252.546, 0.47699999999997544);(0.0, 0);(0.0, 0);(251.476, 106.53999999999999);(268.551, 163.514);(253.516, 0.47399999999998954);(274.499, 67.529);(237.498, 35.53899999999999);(267.534, 138.475);(0.0, 0);(243.443, 80.51599999999999);17.6
(0.0, 0);(0.0, 0);(298.504, 168.49200000000002);(317.516, 90.50899999999999);(278.491, 165.517);(0.0, 0);(305.481, 60.514999999999986);(264.499, 24.466000000000008);(316.49, 133.495);(0.0, 0);(299.455, 57.52000000000001);(288.498, 65.487);(292.464, 136.495);(273.499, 160.50400000000002);(252.555, 0.4759999999999991);(0.0, 0);(0.0, 0);(251.479, 106.535);(270.483, 164.5);(253.526, 0.47399999999998954);(274.488, 67.523);(237.498, 35.53999999999999);(267.526, 138.462);(0.0, 0);(243.441, 80.51599999999999);17.64
(0.0, 0);(0.0, 0);(300.47, 168.489);(317.501, 90.52799999999999);(283.453, 167.475);(0.0, 0);(305.512, 61.49199999999999);(264.496, 24.48400000000001);(316.483, 134.499);(0.0, 0);(299.462, 57.528999999999996);(289.488, 65.49700000000001);(292.467, 136.512);(276.464, 161.44299999999998);(253.481, 0.47500000000002274);(0.0, 0);(0.0, 0);(251.479, 106.52600000000001);(272.509, 164.522);(254.498, 0.47199999999998);(274.5, 67.53);(237.516, 35.53399999999999);(268.459, 138.47);(0.0, 0);(242.517, 80.51499999999999);17.68
(0.0, 0);(0.0, 0);(300.513, 168.481);(316.545, 90.536);(284.543, 168.489);(0.0, 0);(306.489, 60.518);(264.499, 24.474999999999994);(316.472, 135.493);(0.0, 0);(299.452, 57.528999999999996);(289.504, 65.49600000000001);(292.459, 137.46);(279.489, 161.505);(252.526, 0.4759999999999991);(0.0, 0);(0.0, 0);(251.496, 106.53800000000001);(275.491, 166.50400000000002);(253.498, 0.4730000000000132);(274.512, 68.48400000000001);(237.52, 35.53399999999999);(268.457, 138.481);(0.0, 0);(243.451, 80.51599999999999);17.72
(0.0, 0);(0.0, 0);(300.522, 167.50400000000002);(316.535, 91.51499999999999);(289.513, 169.463);(0.0, 0);(306.476, 61.497000000000014);(265.492, 24.485000000000014);(315.534, 135.508);(0.0, 0);(299.459, 57.535);(289.491, 65.507);(291.54, 137.465);(283.48, 162.471);(252.508, 0.47800000000000864);(0.0, 0);(274.471, 162.55599999999998);(251.493, 106.518);(276.549, 168.497);(0.0, 0);(274.502, 68.493);(237.526, 35.52699999999999);(267.532, 138.481);(0.0, 0);(243.457, 80.513);17.76
(0.0, 0);(0.0, 0);(301.536, 168.466);(316.544, 91.50299999999999);(291.541, 169.526);(0.0, 0);(305.51, 60.512);(265.492, 24.473000000000013);(315.537, 136.472);(0.0, 0);(298.515, 57.52199999999999);(289.49, 65.49000000000001);(291.532, 137.469);(284.537, 162.49099999999999);(252.542, 0.4759999999999991);(0.0, 0);(275.456, 164.485);(251.501, 106.52799999999999);(279.502, 169.45499999999998);(253.507, 0.4730000000000132);(274.504, 67.52600000000001);(237.539, 35.537000000000006);(267.52, 138.477);(0.0, 0);(243.465, 80.513);17.8
(0.0, 0);(0.0, 0);(302.517, 167.517);(316.554, 91.50999999999999);(293.505, 170.4588);(0.0, 0);(306.498, 60.518);(265.5, 23.512);(315.536, 136.494);(0.0, 0);(299.452, 57.53299999999999);(290.477, 65.49799999999999);(291.525, 137.465);(288.511, 162.55700000000002);(252.51, 0.47699999999997544);(0.0, 0);(275.544, 164.50400000000002);(251.5, 106.52000000000001);(283.454, 169.513);(0.0, 0);(275.463, 68.48599999999999);(237.523, 35.53899999999999);(267.502, 137.54);(0.0, 0);(243.462, 80.50999999999999);17.84
(0.0, 0);(0.0, 0);(303.49, 168.465);(316.553, 91.501);(296.488, 170.463);(0.0, 0);(307.459, 60.513000000000005);(265.499, 24.46199999999999);(315.536, 136.485);(0.0, 0);(298.518, 57.531000000000006);(290.495, 65.494);(291.524, 137.458);(291.453, 162.55599999999998);(252.546, 0.47699999999997544);(0.0, 0);(276.46, 166.517);(251.5, 106.518);(284.454, 169.53300000000002);(253.51, 0.47399999999998954);(275.469, 67.53);(237.518, 36.5);(267.491, 137.531);(0.0, 0);(243.464, 80.49000000000001);17.88
(0.0, 0);(0.0, 0);(304.5, 168.487);(316.548, 91.49600000000001);(298.487, 170.4993);(0.0, 0);(307.468, 60.5);(265.482, 23.51599999999999);(315.531, 136.476);(0.0, 0);(299.46, 58.465);(290.511, 65.482);(291.523, 137.455);(291.535, 163.513);(253.5, 0.47500000000002274);(0.0, 0);(276.477, 168.463);(251.496, 106.49700000000001);(284.518, 170.4673);(0.0, 0);(275.479, 67.51599999999999);(237.526, 36.485000000000014);(267.503, 137.529);(0.0, 0);(243.463, 80.489);17.92
(0.0, 0);(0.0, 0);(305.479, 169.447);(316.555, 91.499);(299.473, 170.5251);(0.0, 0);(306.488, 60.50800000000001);(264.515, 23.501000000000005);(315.538, 135.516);(0.0, 0);(299.458, 57.53999999999999);(290.467, 65.48500000000001);(291.534, 137.457);(292.549, 164.493);(254.516, 0.4730000000000132);(0.0, 0);(276.503, 168.463);(251.497, 106.512);(285.528, 170.4938);(256.507, 0.4700000000000273);(275.455, 67.518);(237.533, 36.483000000000004);(267.509, 137.542);(0.0, 0);(243.466, 80.483);17.96
(0.0, 0);(0.0, 0);(305.486, 169.449);(316.546, 91.51400000000001);(300.475, 170.54219999999998);(0.0, 0);(306.482, 60.507000000000005);(265.486, 23.49799999999999);(316.468, 136.47);(0.0, 0);(299.453, 57.537000000000006);(289.514, 65.481);(291.537, 137.46);(295.518, 164.51600000000002);(253.5, 0.4759999999999991);(0.0, 0);(276.524, 167.5);(251.502, 106.52199999999999);(287.521, 170.4955);(254.512, 0.4730000000000132);(275.455, 67.507);(237.522, 36.497000000000014);(267.512, 137.54);(0.0, 0);(243.462, 80.464);18.0
(0.0, 0);(0.0, 0);(306.509, 168.483);(317.486, 92.49100000000001);(300.528, 170.51670000000001);(0.0, 0);(306.507, 60.5);(265.491, 23.491000000000014);(316.467, 136.468);(0.0, 0);(298.492, 57.53299999999999);(290.492, 65.481);(291.544, 137.465);(297.512, 164.514);(252.558, 0.47699999999997544);(0.0, 0);(277.498, 168.47);(251.517, 106.49199999999999);(290.488, 170.4927);(254.484, 0.4730000000000132);(275.467, 67.50899999999999);(237.532, 36.486999999999995);(267.523, 138.461);(0.0, 0);(243.463, 80.47800000000001);18.04
(0.0, 0);(0.0, 0);(307.518, 169.459);(317.51, 93.50399999999999);(301.536, 170.5306);(0.0, 0);(307.48, 59.531000000000006);(265.489, 23.513000000000005);(316.511, 135.509);(0.0, 0);(298.5, 57.537000000000006);(290.508, 65.471);(292.475, 137.462);(299.471, 165.49099999999999);(253.482, 0.47699999999997544);(0.0, 0);(277.525, 168.47199999999998);(251.53, 105.53800000000001);(291.485, 170.50119999999998);(254.486, 0.4730000000000132);(275.469, 67.5);(237.54, 35.53899999999999);(267.52, 138.456);(0.0, 0);(243.47, 79.50200000000001);18.080000000000002
(0.0, 0);(0.0, 0);(307.523, 169.52100000000002);(317.519, 93.488);(304.488, 170.5423);(0.0, 0);(306.501, 60.489000000000004);(265.493, 23.498999999999995);(316.54, 135.502);(0.0, 0);(298.492, 58.477000000000004);(290.474, 65.47900000000001);(292.486, 137.459);(300.465, 166.483);(252.56, 0.47699999999997544);(0.0, 0);(278.513, 168.51);(251.542, 105.519);(292.477, 170.5241);(254.492, 0.47500000000002274);(275.454, 67.51599999999999);(237.541, 36.489000000000004);(267.514, 137.538);(0.0, 0);(243.481, 79.47900000000001);18.12
(0.0, 0);(0.0, 0);(0.0, 0);(317.492, 92.49700000000001);(305.511, 170.5466);(0.0, 0);(306.491, 59.522999999999996);(265.482, 23.47399999999999);(317.481, 136.479);(0.0, 0);(297.486, 57.541);(290.473, 65.46600000000001);(292.485, 137.463);(300.554, 165.50400000000002);(252.512, 0.47699999999997544);(0.0, 0);(278.522, 169.488);(252.455, 105.511);(292.557, 170.5149);(253.485, 0.47399999999998954);(275.461, 67.505);(238.498, 36.483000000000004);(267.509, 137.52);(0.0, 0);(243.47, 77.489);18.16
(0.0, 0);(0.0, 0);(0.0, 0);(317.495, 92.50200000000001);(307.449, 170.5094);(0.0, 0);(306.484, 60.508999999999986);(265.477, 22.50399999999999);(317.486, 135.505);(0.0, 0);(296.496, 58.46199999999999);(289.492, 65.5);(292.478, 137.451);(302.511, 164.527);(252.501, 0.47699999999997544);(0.0, 0);(279.518, 168.50400000000002);(251.535, 105.48599999999999);(294.514, 170.49939999999998);(0.0, 0);(274.502, 68.49000000000001);(238.487, 35.53);(267.486, 137.516);(0.0, 0);(243.471, 76.49700000000001);18.2
(0.0, 0);(0.0, 0);(0.0, 0);(189.52, 97.45599999999999);(174.527, 169.453);(0.0, 0);(180.498, 67.511);(204.533, 31.506);(184.488, 133.498);(0.0, 0);(195.523, 62.498999999999995);(165.517, 65.51599999999999);(161.502, 130.503);(172.547, 162.489);(0.0, 0);(0.0, 0);(153.512, 162.473);(139.475, 81.47200000000001);(165.527, 167.486);(0.0, 0);(152.483, 63.49000000000001);(182.519, 19.50800000000001);(136.504, 128.519);(0.0, 0);(162.468, 57.49199999999999);18.240000000000002
(0.0, 0);(0.0, 0);(0.0, 0);(189.515, 97.45400000000001);(176.49, 169.466);(0.0, 0);(180.504, 67.5);(204.506, 31.501000000000005);(184.493, 133.514);(0.0, 0);(195.542, 61.514999999999986);(165.508, 65.50800000000001);(161.494, 130.505);(173.514, 162.49);(0.0, 0);(0.0, 0);(154.466, 162.487);(139.473, 81.46799999999999);(166.501, 167.495);(0.0, 0);(151.502, 63.482);(181.504, 19.494);(136.489, 128.508);(0.0, 0);(161.502, 57.51400000000001);18.28
(0.0, 0);(0.0, 0);(0.0, 0);(189.518, 97.494);(176.506, 169.45999999999998);(0.0, 0);(180.515, 67.48599999999999);(204.475, 31.489000000000004);(184.48, 133.517);(0.0, 0);(195.478, 64.48599999999999);(165.502, 65.494);(161.477, 130.499);(174.484, 162.49);(0.0, 0);(0.0, 0);(154.5, 162.50900000000001);(139.461, 81.46600000000001);(167.514, 167.495);(0.0, 0);(150.522, 62.502999999999986);(171.505, 19.5);(135.498, 128.497);(0.0, 0);(160.489, 58.465);18.32
(0.0, 0);(0.0, 0);(0.0, 0);(189.512, 97.494);(176.51, 169.46800000000002);(0.0, 0);(180.543, 67.49100000000001);(205.499, 29.49799999999999);(183.501, 134.496);(0.0, 0);(195.505, 62.49000000000001);(166.506, 65.49600000000001);(160.51, 130.504);(174.503, 162.5);(0.0, 0);(0.0, 0);(154.507, 162.51);(139.448, 81.487);(168.484, 167.49599999999998);(0.0, 0);(152.51, 62.50399999999999);(183.512, 19.49799999999999);(135.493, 128.506);(0.0, 0);(158.516, 58.49799999999999);18.36
(0.0, 0);(0.0, 0);(0.0, 0);(189.502, 97.53299999999999);(176.511, 169.48000000000002);(0.0, 0);(180.503, 67.49600000000001);(204.494, 28.492999999999995);(183.497, 134.487);(0.0, 0);(195.459, 64.505);(165.505, 65.507);(160.507, 130.5);(174.518, 162.503);(0.0, 0);(0.0, 0);(155.455, 162.506);(138.51, 81.50800000000001);(168.498, 167.511);(0.0, 0);(151.49, 63.49199999999999);(179.497, 17.518);(135.497, 128.507);(0.0, 0);(158.52, 58.504999999999995);18.400000000000002
(0.0, 0);(0.0, 0);(0.0, 0);(189.494, 98.477);(176.503, 169.464);(0.0, 0);(180.516, 67.50800000000001);(204.515, 30.495000000000005);(182.515, 134.518);(0.0, 0);(194.501, 65.517);(165.515, 65.51400000000001);(160.487, 130.504);(175.485, 162.497);(0.0, 0);(0.0, 0);(155.476, 162.502);(138.509, 81.506);(169.489, 167.50400000000002);(0.0, 0);(151.497, 63.497000000000014);(176.491, 18.498999999999995);(135.485, 128.502);(0.0, 0);(158.493, 58.524);18.44
(0.0, 0);(0.0, 0);(0.0, 0);(188.558, 97.51599999999999);(176.501, 169.45600000000002);(0.0, 0);(180.52, 67.525);(204.528, 30.497000000000014);(182.49, 135.489);(0.0, 0);(195.464, 64.499);(165.535, 65.52699999999999);(159.513, 130.507);(175.493, 162.493);(0.0, 0);(0.0, 0);(155.475, 162.529);(138.512, 81.489);(169.514, 167.517);(0.0, 0);(152.495, 63.502999999999986);(180.527, 18.513000000000005);(135.491, 128.496);(0.0, 0);(158.523, 58.49799999999999);18.48
(0.0, 0);(0.0, 0);(0.0, 0);(188.552, 97.524);(176.513, 168.505);(0.0, 0);(180.527, 68.512);(205.484, 30.485000000000014);(181.537, 135.506);(0.0, 0);(195.481, 65.46700000000001);(166.508, 66.487);(159.504, 130.52);(175.499, 162.487);(0.0, 0);(0.0, 0);(155.504, 162.55);(138.505, 81.505);(170.492, 168.458);(0.0, 0);(153.501, 64.48599999999999);(183.483, 19.53);(135.488, 128.514);(0.0, 0);(158.495, 58.512);18.52
(0.0, 0);(0.0, 0);(0.0, 0);(188.542, 98.46700000000001);(176.509, 168.493);(0.0, 0);(180.518, 67.523);(204.509, 29.504999999999995);(181.529, 136.461);(0.0, 0);(195.475, 65.51400000000001);(165.535, 65.52699999999999);(159.495, 130.521);(176.485, 162.48399999999998);(0.0, 0);(0.0, 0);(155.516, 162.554);(138.506, 81.50200000000001);(171.449, 167.512);(0.0, 0);(152.498, 63.506);(182.5, 18.520999999999987);(135.488, 128.507);(0.0, 0);(159.499, 58.491000000000014);18.56
(0.0, 0);(0.0, 0);(0.0, 0);(188.543, 98.47999999999999);(176.5, 168.488);(0.0, 0);(180.527, 68.50200000000001);(205.488, 31.501000000000005);(181.523, 136.468);(0.0, 0);(195.472, 65.53299999999999);(166.496, 66.47399999999999);(158.524, 130.526);(176.499, 162.48000000000002);(0.0, 0);(0.0, 0);(155.526, 163.49099999999999);(138.507, 81.501);(171.464, 167.497);(0.0, 0);(153.478, 64.46700000000001);(182.509, 19.512);(134.524, 128.516);(0.0, 0);(159.498, 58.49199999999999);18.6
(0.0, 0);(0.0, 0);(0.0, 0);(188.535, 98.46700000000001);(176.5, 169.463);(0.0, 0);(180.494, 68.487);(203.522, 28.50999999999999);(181.522, 135.517);(0.0, 0);(195.473, 65.507);(165.503, 66.471);(158.524, 130.525);(177.486, 162.5);(0.0, 0);(0.0, 0);(155.519, 163.485);(138.503, 81.505);(171.473, 168.47);(0.0, 0);(151.503, 64.469);(178.509, 18.497000000000014);(134.522, 128.517);(0.0, 0);(157.534, 58.53299999999999);18.64
(0.0, 0);(0.0, 0);(0.0, 0);(188.516, 98.48400000000001);(177.472, 169.459);(0.0, 0);(180.514, 68.49799999999999);(204.49, 27.501000000000005);(181.523, 135.515);(0.0, 0);(194.516, 66.50800000000001);(165.532, 66.47399999999999);(158.521, 130.522);(177.493, 162.503);(0.0, 0);(0.0, 0);(155.512, 163.499);(138.491, 81.52699999999999);(171.478, 168.488);(0.0, 0);(152.495, 63.508999999999986);(180.51, 17.507000000000005);(134.524, 128.515);(0.0, 0);(157.522, 58.535);18.68
